4/23 11:1:7  step===27100, Epoch 5/1000, accuracy = 0.356,avg_train_cost = 0.035, lastbatch_err = 0.351, time = 200.448,lr=0.00762343
4/23 11:2:20  step===27150, Epoch 6/1000, accuracy = 0.358,avg_train_cost = 0.037, lastbatch_err = 0.352, time = 32.058,lr=0.00762343
4/23 11:3:33  step===27200, Epoch 6/1000, accuracy = 0.352,avg_train_cost = 0.032, lastbatch_err = 0.353, time = 105.271,lr=0.00762343
4/23 11:4:46  step===27250, Epoch 6/1000, accuracy = 0.361,avg_train_cost = 0.031, lastbatch_err = 0.351, time = 178.193,lr=0.00762343
4/23 11:5:59  step===27300, Epoch 7/1000, accuracy = 0.356,avg_train_cost = 0.024, lastbatch_err = 0.352, time = 10.782,lr=0.00762343
4/23 11:7:12  step===27350, Epoch 7/1000, accuracy = 0.359,avg_train_cost = 0.032, lastbatch_err = 0.354, time = 83.677,lr=0.00762343
4/23 11:8:25  step===27400, Epoch 7/1000, accuracy = 0.355,avg_train_cost = 0.030, lastbatch_err = 0.356, time = 157.063,lr=0.00762343
4/23 11:9:38  step===27450, Epoch 7/1000, accuracy = 0.358,avg_train_cost = 0.030, lastbatch_err = 0.354, time = 230.015,lr=0.00762343
4/23 11:10:52  step===27500, Epoch 8/1000, accuracy = 0.356,avg_train_cost = 0.024, lastbatch_err = 0.352, time = 56.909,lr=0.00762343
4/23 11:12:4  step===27550, Epoch 8/1000, accuracy = 0.359,avg_train_cost = 0.025, lastbatch_err = 0.353, time = 129.836,lr=0.00762343
4/23 11:13:18  step===27600, Epoch 8/1000, accuracy = 0.358,avg_train_cost = 0.027, lastbatch_err = 0.350, time = 203.083,lr=0.00762343
4/23 11:14:31  step===27650, Epoch 9/1000, accuracy = 0.356,avg_train_cost = 0.029, lastbatch_err = 0.354, time = 34.824,lr=0.00762343
4/23 11:15:44  step===27700, Epoch 9/1000, accuracy = 0.364,avg_train_cost = 0.024, lastbatch_err = 0.352, time = 108.054,lr=0.00762343
4/23 11:16:57  step===27750, Epoch 9/1000, accuracy = 0.358,avg_train_cost = 0.025, lastbatch_err = 0.352, time = 180.859,lr=0.00762343
4/23 11:18:10  step===27800, Epoch 10/1000, accuracy = 0.356,avg_train_cost = 0.032, lastbatch_err = 0.352, time = 13.516,lr=0.00762343
4/23 11:19:23  step===27850, Epoch 10/1000, accuracy = 0.356,avg_train_cost = 0.024, lastbatch_err = 0.354, time = 86.344,lr=0.00762343
4/23 11:20:36  step===27900, Epoch 10/1000, accuracy = 0.359,avg_train_cost = 0.023, lastbatch_err = 0.354, time = 159.733,lr=0.00762343
4/23 11:21:49  step===27950, Epoch 10/1000, accuracy = 0.359,avg_train_cost = 0.024, lastbatch_err = 0.352, time = 232.456,lr=0.00762343
4/23 11:23:2  step===28000, Epoch 11/1000, accuracy = 0.356,avg_train_cost = 0.022, lastbatch_err = 0.353, time = 59.511,lr=0.00754719
4/23 11:24:15  step===28050, Epoch 11/1000, accuracy = 0.358,avg_train_cost = 0.022, lastbatch_err = 0.355, time = 132.236,lr=0.00754719
4/23 11:25:28  step===28100, Epoch 11/1000, accuracy = 0.362,avg_train_cost = 0.023, lastbatch_err = 0.350, time = 205.504,lr=0.00754719
4/23 11:26:41  step===28150, Epoch 12/1000, accuracy = 0.359,avg_train_cost = 0.024, lastbatch_err = 0.351, time = 37.382,lr=0.00754719
4/23 11:27:54  step===28200, Epoch 12/1000, accuracy = 0.359,avg_train_cost = 0.022, lastbatch_err = 0.353, time = 110.369,lr=0.00754719
4/23 11:29:7  step===28250, Epoch 12/1000, accuracy = 0.356,avg_train_cost = 0.022, lastbatch_err = 0.353, time = 183.195,lr=0.00754719
4/23 11:30:20  step===28300, Epoch 13/1000, accuracy = 0.356,avg_train_cost = 0.027, lastbatch_err = 0.354, time = 16.057,lr=0.00754719
4/23 11:31:32  step===28350, Epoch 13/1000, accuracy = 0.356,avg_train_cost = 0.023, lastbatch_err = 0.355, time = 88.847,lr=0.00754719
4/23 11:32:46  step===28400, Epoch 13/1000, accuracy = 0.361,avg_train_cost = 0.022, lastbatch_err = 0.353, time = 161.934,lr=0.00754719
4/23 11:33:58  step===28450, Epoch 13/1000, accuracy = 0.359,avg_train_cost = 0.022, lastbatch_err = 0.356, time = 234.692,lr=0.00754719
4/23 11:35:11  step===28500, Epoch 14/1000, accuracy = 0.358,avg_train_cost = 0.024, lastbatch_err = 0.352, time = 61.960,lr=0.00754719
4/23 11:36:24  step===28550, Epoch 14/1000, accuracy = 0.358,avg_train_cost = 0.022, lastbatch_err = 0.350, time = 134.352,lr=0.00754719
4/23 11:37:36  step===28600, Epoch 14/1000, accuracy = 0.365,avg_train_cost = 0.021, lastbatch_err = 0.350, time = 207.071,lr=0.00754719
4/23 11:38:49  step===28650, Epoch 15/1000, accuracy = 0.361,avg_train_cost = 0.019, lastbatch_err = 0.352, time = 39.966,lr=0.00754719
4/23 11:40:2  step===28700, Epoch 15/1000, accuracy = 0.355,avg_train_cost = 0.019, lastbatch_err = 0.356, time = 112.827,lr=0.00754719
4/23 11:41:14  step===28750, Epoch 15/1000, accuracy = 0.362,avg_train_cost = 0.019, lastbatch_err = 0.348, time = 185.249,lr=0.00754719
4/23 11:42:27  step===28800, Epoch 16/1000, accuracy = 0.361,avg_train_cost = 0.019, lastbatch_err = 0.354, time = 18.752,lr=0.00754719
4/23 11:43:40  step===28850, Epoch 16/1000, accuracy = 0.356,avg_train_cost = 0.019, lastbatch_err = 0.351, time = 91.290,lr=0.00754719
4/23 11:44:52  step===28900, Epoch 16/1000, accuracy = 0.362,avg_train_cost = 0.019, lastbatch_err = 0.351, time = 164.111,lr=0.00754719
4/23 11:46:5  step===28950, Epoch 16/1000, accuracy = 0.362,avg_train_cost = 0.020, lastbatch_err = 0.351, time = 236.707,lr=0.00754719
4/23 11:47:18  step===29000, Epoch 17/1000, accuracy = 0.361,avg_train_cost = 0.016, lastbatch_err = 0.352, time = 64.593,lr=0.00747172
4/23 11:48:30  step===29050, Epoch 17/1000, accuracy = 0.356,avg_train_cost = 0.016, lastbatch_err = 0.356, time = 137.054,lr=0.00747172
4/23 11:49:43  step===29100, Epoch 17/1000, accuracy = 0.361,avg_train_cost = 0.018, lastbatch_err = 0.352, time = 209.829,lr=0.00747172
4/23 11:50:56  step===29150, Epoch 18/1000, accuracy = 0.359,avg_train_cost = 0.020, lastbatch_err = 0.351, time = 42.646,lr=0.00747172
4/23 11:52:9  step===29200, Epoch 18/1000, accuracy = 0.359,avg_train_cost = 0.018, lastbatch_err = 0.353, time = 115.559,lr=0.00747172
4/23 11:53:21  step===29250, Epoch 18/1000, accuracy = 0.365,avg_train_cost = 0.018, lastbatch_err = 0.352, time = 188.171,lr=0.00747172
4/23 11:54:34  step===29300, Epoch 19/1000, accuracy = 0.358,avg_train_cost = 0.015, lastbatch_err = 0.356, time = 21.453,lr=0.00747172
4/23 11:55:47  step===29350, Epoch 19/1000, accuracy = 0.361,avg_train_cost = 0.017, lastbatch_err = 0.351, time = 94.186,lr=0.00747172
4/23 11:57:0  step===29400, Epoch 19/1000, accuracy = 0.359,avg_train_cost = 0.017, lastbatch_err = 0.353, time = 167.273,lr=0.00747172
4/23 11:58:13  step===29450, Epoch 19/1000, accuracy = 0.358,avg_train_cost = 0.017, lastbatch_err = 0.355, time = 239.971,lr=0.00747172
4/23 11:59:25  step===29500, Epoch 20/1000, accuracy = 0.355,avg_train_cost = 0.015, lastbatch_err = 0.352, time = 67.279,lr=0.00747172
4/23 12:0:38  step===29550, Epoch 20/1000, accuracy = 0.356,avg_train_cost = 0.016, lastbatch_err = 0.352, time = 139.697,lr=0.00747172
4/23 12:1:51  step===29600, Epoch 20/1000, accuracy = 0.355,avg_train_cost = 0.017, lastbatch_err = 0.357, time = 212.538,lr=0.00747172
4/23 12:3:3  step===29650, Epoch 21/1000, accuracy = 0.358,avg_train_cost = 0.014, lastbatch_err = 0.356, time = 45.477,lr=0.00747172
4/23 12:4:16  step===29700, Epoch 21/1000, accuracy = 0.359,avg_train_cost = 0.015, lastbatch_err = 0.356, time = 118.313,lr=0.00747172
4/23 12:5:29  step===29750, Epoch 21/1000, accuracy = 0.359,avg_train_cost = 0.016, lastbatch_err = 0.355, time = 190.949,lr=0.00747172
4/23 12:6:42  step===29800, Epoch 22/1000, accuracy = 0.359,avg_train_cost = 0.015, lastbatch_err = 0.355, time = 24.159,lr=0.00747172
4/23 12:7:54  step===29850, Epoch 22/1000, accuracy = 0.361,avg_train_cost = 0.015, lastbatch_err = 0.355, time = 96.740,lr=0.00747172
4/23 12:9:7  step===29900, Epoch 22/1000, accuracy = 0.364,avg_train_cost = 0.016, lastbatch_err = 0.353, time = 169.732,lr=0.00747172
4/23 12:10:20  step===29950, Epoch 22/1000, accuracy = 0.353,avg_train_cost = 0.016, lastbatch_err = 0.356, time = 242.328,lr=0.00747172
4/23 12:11:33  step===30000, Epoch 23/1000, accuracy = 0.356,avg_train_cost = 0.016, lastbatch_err = 0.355, time = 70.514,lr=0.00739701
4/23 12:12:46  step===30050, Epoch 23/1000, accuracy = 0.361,avg_train_cost = 0.017, lastbatch_err = 0.354, time = 143.066,lr=0.00739701
4/23 12:13:58  step===30100, Epoch 23/1000, accuracy = 0.356,avg_train_cost = 0.017, lastbatch_err = 0.353, time = 215.806,lr=0.00739701
4/23 12:15:11  step===30150, Epoch 24/1000, accuracy = 0.359,avg_train_cost = 0.014, lastbatch_err = 0.355, time = 48.070,lr=0.00739701
4/23 12:16:24  step===30200, Epoch 24/1000, accuracy = 0.362,avg_train_cost = 0.015, lastbatch_err = 0.353, time = 120.776,lr=0.00739701
4/23 12:17:36  step===30250, Epoch 24/1000, accuracy = 0.361,avg_train_cost = 0.015, lastbatch_err = 0.352, time = 193.245,lr=0.00739701
4/23 12:18:49  step===30300, Epoch 25/1000, accuracy = 0.362,avg_train_cost = 0.013, lastbatch_err = 0.350, time = 26.743,lr=0.00739701
4/23 12:20:1  step===30350, Epoch 25/1000, accuracy = 0.362,avg_train_cost = 0.014, lastbatch_err = 0.352, time = 99.261,lr=0.00739701
4/23 12:21:14  step===30400, Epoch 25/1000, accuracy = 0.364,avg_train_cost = 0.014, lastbatch_err = 0.350, time = 172.270,lr=0.00739701
4/23 12:22:27  step===30450, Epoch 25/1000, accuracy = 0.361,avg_train_cost = 0.015, lastbatch_err = 0.350, time = 244.971,lr=0.00739701
4/23 12:23:40  step===30500, Epoch 26/1000, accuracy = 0.359,avg_train_cost = 0.015, lastbatch_err = 0.352, time = 73.048,lr=0.00739701
4/23 12:24:53  step===30550, Epoch 26/1000, accuracy = 0.362,avg_train_cost = 0.014, lastbatch_err = 0.353, time = 145.803,lr=0.00739701
4/23 12:26:6  step===30600, Epoch 26/1000, accuracy = 0.361,avg_train_cost = 0.014, lastbatch_err = 0.353, time = 218.796,lr=0.00739701
4/23 12:27:19  step===30650, Epoch 27/1000, accuracy = 0.359,avg_train_cost = 0.013, lastbatch_err = 0.351, time = 50.945,lr=0.00739701
4/23 12:28:32  step===30700, Epoch 27/1000, accuracy = 0.355,avg_train_cost = 0.014, lastbatch_err = 0.355, time = 123.868,lr=0.00739701
4/23 12:29:44  step===30750, Epoch 27/1000, accuracy = 0.358,avg_train_cost = 0.014, lastbatch_err = 0.351, time = 196.525,lr=0.00739701
4/23 12:30:57  step===30800, Epoch 28/1000, accuracy = 0.356,avg_train_cost = 0.014, lastbatch_err = 0.354, time = 29.679,lr=0.00739701
4/23 12:32:10  step===30850, Epoch 28/1000, accuracy = 0.361,avg_train_cost = 0.013, lastbatch_err = 0.354, time = 102.396,lr=0.00739701
4/23 12:33:23  step===30900, Epoch 28/1000, accuracy = 0.362,avg_train_cost = 0.013, lastbatch_err = 0.352, time = 175.441,lr=0.00739701
4/23 12:34:36  step===30950, Epoch 29/1000, accuracy = 0.356,avg_train_cost = 0.008, lastbatch_err = 0.354, time = 7.548,lr=0.00739701
4/23 12:35:49  step===31000, Epoch 29/1000, accuracy = 0.364,avg_train_cost = 0.012, lastbatch_err = 0.355, time = 80.631,lr=0.00732304
4/23 12:37:2  step===31050, Epoch 29/1000, accuracy = 0.361,avg_train_cost = 0.012, lastbatch_err = 0.356, time = 153.346,lr=0.00732304
4/23 12:38:15  step===31100, Epoch 29/1000, accuracy = 0.359,avg_train_cost = 0.013, lastbatch_err = 0.354, time = 226.573,lr=0.00732304
4/23 12:39:28  step===31150, Epoch 30/1000, accuracy = 0.358,avg_train_cost = 0.012, lastbatch_err = 0.354, time = 53.694,lr=0.00732304
4/23 12:40:41  step===31200, Epoch 30/1000, accuracy = 0.367,avg_train_cost = 0.012, lastbatch_err = 0.351, time = 126.762,lr=0.00732304
4/23 12:41:53  step===31250, Epoch 30/1000, accuracy = 0.359,avg_train_cost = 0.012, lastbatch_err = 0.353, time = 199.572,lr=0.00732304
4/23 12:43:6  step===31300, Epoch 31/1000, accuracy = 0.359,avg_train_cost = 0.011, lastbatch_err = 0.355, time = 32.369,lr=0.00732304
4/23 12:44:19  step===31350, Epoch 31/1000, accuracy = 0.361,avg_train_cost = 0.013, lastbatch_err = 0.353, time = 104.994,lr=0.00732304
4/23 12:45:32  step===31400, Epoch 31/1000, accuracy = 0.358,avg_train_cost = 0.013, lastbatch_err = 0.354, time = 178.141,lr=0.00732304
4/23 12:46:45  step===31450, Epoch 32/1000, accuracy = 0.365,avg_train_cost = 0.013, lastbatch_err = 0.351, time = 10.314,lr=0.00732304
4/23 12:47:58  step===31500, Epoch 32/1000, accuracy = 0.359,avg_train_cost = 0.013, lastbatch_err = 0.355, time = 83.345,lr=0.00732304
4/23 12:49:11  step===31550, Epoch 32/1000, accuracy = 0.355,avg_train_cost = 0.013, lastbatch_err = 0.355, time = 156.078,lr=0.00732304
4/23 13:1:59  step===32000, Epoch 4/1000, accuracy = 0.359,avg_train_cost = 0.008, lastbatch_err = 0.355, time = 13.910,lr=0.00724981
4/23 13:31:15  step===33000, Epoch 5/1000, accuracy = 0.359,avg_train_cost = 0.011, lastbatch_err = 0.354, time = 195.949,lr=0.00717731
4/23 13:54:23  step===34000, Epoch 11/1000, accuracy = 0.359,avg_train_cost = 0.010, lastbatch_err = 0.356, time = 194.825,lr=0.00710553
4/23 14:17:5  step===35000, Epoch 17/1000, accuracy = 0.362,avg_train_cost = 0.009, lastbatch_err = 0.353, time = 200.418,lr=0.00703448
4/23 14:39:49  step===36000, Epoch 23/1000, accuracy = 0.361,avg_train_cost = 0.008, lastbatch_err = 0.356, time = 206.184,lr=0.00696413
4/23 15:2:32  step===37000, Epoch 29/1000, accuracy = 0.355,avg_train_cost = 0.393, lastbatch_err = 0.358, time = 211.630,lr=0.00689449
4/23 15:25:16  step===38000, Epoch 35/1000, accuracy = 0.367,avg_train_cost = 0.093, lastbatch_err = 0.355, time = 217.100,lr=0.00682555
4/23 15:48:0  step===39000, Epoch 41/1000, accuracy = 0.371,avg_train_cost = 0.014, lastbatch_err = 0.348, time = 222.529,lr=0.00675729
4/23 16:10:42  step===40000, Epoch 47/1000, accuracy = 0.374,avg_train_cost = 0.011, lastbatch_err = 0.345, time = 227.495,lr=0.00668972
4/23 16:33:26  step===41000, Epoch 54/1000, accuracy = 0.377,avg_train_cost = 0.007, lastbatch_err = 0.343, time = 8.069,lr=0.00662282
4/23 16:56:10  step===42000, Epoch 60/1000, accuracy = 0.376,avg_train_cost = 0.010, lastbatch_err = 0.346, time = 13.263,lr=0.00655659
4/23 17:18:54  step===43000, Epoch 66/1000, accuracy = 0.365,avg_train_cost = 0.006, lastbatch_err = 0.346, time = 18.652,lr=0.00649103
4/23 17:41:38  step===44000, Epoch 72/1000, accuracy = 0.368,avg_train_cost = 0.007, lastbatch_err = 0.347, time = 23.983,lr=0.00642612
4/23 18:4:22  step===45000, Epoch 78/1000, accuracy = 0.368,avg_train_cost = 0.006, lastbatch_err = 0.347, time = 29.596,lr=0.00636186
4/23 18:27:5  step===46000, Epoch 84/1000, accuracy = 0.370,avg_train_cost = 0.005, lastbatch_err = 0.346, time = 34.919,lr=0.00629824
