5/10 1:2:15  step===16000, Epoch 8/1000, accuracy = 0.106,avg_train_cost = 10.370, lastbatch_err = 0.603, time = 61.096,lr=0.00851458
5/10 1:28:16  step===17000, Epoch 14/1000, accuracy = 0.130,avg_train_cost = 9.858, lastbatch_err = 0.559, time = 66.863,lr=0.00842943
5/10 1:56:21  step===18000, Epoch 20/1000, accuracy = 0.153,avg_train_cost = 9.502, lastbatch_err = 0.531, time = 125.669,lr=0.00834514
5/10 2:27:25  step===19000, Epoch 26/1000, accuracy = 0.189,avg_train_cost = 8.992, lastbatch_err = 0.490, time = 79.311,lr=0.00826169
5/10 3:10:19  step===20000, Epoch 32/1000, accuracy = 0.179,avg_train_cost = 8.617, lastbatch_err = 0.496, time = 147.957,lr=0.00817907
5/10 3:55:0  step===21000, Epoch 38/1000, accuracy = 0.189,avg_train_cost = 8.313, lastbatch_err = 0.459, time = 158.543,lr=0.00809728
5/10 4:39:41  step===22000, Epoch 44/1000, accuracy = 0.203,avg_train_cost = 8.088, lastbatch_err = 0.459, time = 168.236,lr=0.00801631
5/10 5:24:22  step===23000, Epoch 50/1000, accuracy = 0.213,avg_train_cost = 7.882, lastbatch_err = 0.431, time = 179.766,lr=0.00793614
5/10 6:9:4  step===24000, Epoch 56/1000, accuracy = 0.223,avg_train_cost = 7.441, lastbatch_err = 0.423, time = 190.135,lr=0.00785678
5/10 6:53:45  step===25000, Epoch 62/1000, accuracy = 0.239,avg_train_cost = 7.325, lastbatch_err = 0.412, time = 200.214,lr=0.00777822
5/10 7:38:25  step===26000, Epoch 68/1000, accuracy = 0.233,avg_train_cost = 7.129, lastbatch_err = 0.406, time = 211.473,lr=0.00770043
5/10 8:23:7  step===27000, Epoch 74/1000, accuracy = 0.256,avg_train_cost = 6.970, lastbatch_err = 0.395, time = 222.713,lr=0.00762343
5/10 9:7:47  step===28000, Epoch 80/1000, accuracy = 0.262,avg_train_cost = 6.761, lastbatch_err = 0.398, time = 232.627,lr=0.00754719
5/10 9:52:28  step===29000, Epoch 86/1000, accuracy = 0.289,avg_train_cost = 6.590, lastbatch_err = 0.378, time = 243.451,lr=0.00747172
5/10 10:37:11  step===30000, Epoch 92/1000, accuracy = 0.272,avg_train_cost = 6.446, lastbatch_err = 0.376, time = 254.189,lr=0.00739701
5/10 11:21:53  step===31000, Epoch 98/1000, accuracy = 0.282,avg_train_cost = 6.274, lastbatch_err = 0.367, time = 264.403,lr=0.00732304
5/15 8:36:2  step===32000, Epoch 3/1000, accuracy = 0.282,avg_train_cost = 6.208, lastbatch_err = 0.352, time = 185.545,lr=0.00724981
5/15 9:19:49  step===33000, Epoch 9/1000, accuracy = 0.319,avg_train_cost = 6.090, lastbatch_err = 0.349, time = 192.391,lr=0.00717731
5/15 10:3:39  step===34000, Epoch 15/1000, accuracy = 0.336,avg_train_cost = 5.872, lastbatch_err = 0.328, time = 202.782,lr=0.00710553
5/15 10:47:29  step===35000, Epoch 21/1000, accuracy = 0.329,avg_train_cost = 5.846, lastbatch_err = 0.334, time = 212.420,lr=0.00703448
5/15 11:31:20  step===36000, Epoch 27/1000, accuracy = 0.309,avg_train_cost = 5.810, lastbatch_err = 0.343, time = 223.556,lr=0.00696413
5/15 12:15:10  step===37000, Epoch 33/1000, accuracy = 0.316,avg_train_cost = 5.690, lastbatch_err = 0.332, time = 234.446,lr=0.00689449
5/15 12:58:10  step===38000, Epoch 39/1000, accuracy = 0.339,avg_train_cost = 5.489, lastbatch_err = 0.320, time = 194.646,lr=0.00682555
5/15 13:34:34  step===39000, Epoch 4/1000, accuracy = 0.319,avg_train_cost = 5.519, lastbatch_err = 0.341, time = 165.317,lr=0.00675729
5/15 14:0:30  step===40000, Epoch 10/1000, accuracy = 0.342,avg_train_cost = 5.319, lastbatch_err = 0.333, time = 167.278,lr=0.00668972
5/15 14:26:27  step===41000, Epoch 16/1000, accuracy = 0.349,avg_train_cost = 5.383, lastbatch_err = 0.320, time = 173.200,lr=0.00662282
5/15 14:52:24  step===42000, Epoch 22/1000, accuracy = 0.355,avg_train_cost = 5.187, lastbatch_err = 0.328, time = 179.579,lr=0.00655659
5/15 15:18:21  step===43000, Epoch 28/1000, accuracy = 0.326,avg_train_cost = 5.879, lastbatch_err = 0.350, time = 185.515,lr=0.00649103
5/15 15:44:18  step===44000, Epoch 34/1000, accuracy = 0.352,avg_train_cost = 5.070, lastbatch_err = 0.324, time = 192.073,lr=0.00642612
5/15 16:10:15  step===45000, Epoch 40/1000, accuracy = 0.362,avg_train_cost = 5.036, lastbatch_err = 0.311, time = 198.059,lr=0.00636186
5/15 16:36:12  step===46000, Epoch 46/1000, accuracy = 0.369,avg_train_cost = 4.865, lastbatch_err = 0.313, time = 204.450,lr=0.00629824
5/15 17:2:8  step===47000, Epoch 52/1000, accuracy = 0.369,avg_train_cost = 4.901, lastbatch_err = 0.309, time = 210.276,lr=0.00623526
5/15 17:28:6  step===48000, Epoch 58/1000, accuracy = 0.352,avg_train_cost = 5.417, lastbatch_err = 0.327, time = 216.921,lr=0.00617290
5/15 17:54:3  step===49000, Epoch 64/1000, accuracy = 0.385,avg_train_cost = 4.761, lastbatch_err = 0.288, time = 222.989,lr=0.00611118
5/15 18:20:2  step===50000, Epoch 70/1000, accuracy = 0.372,avg_train_cost = 4.905, lastbatch_err = 0.287, time = 229.389,lr=0.00605006
5/15 18:45:59  step===51000, Epoch 76/1000, accuracy = 0.382,avg_train_cost = 4.890, lastbatch_err = 0.285, time = 235.372,lr=0.00598956
5/15 19:11:57  step===52000, Epoch 82/1000, accuracy = 0.382,avg_train_cost = 4.712, lastbatch_err = 0.285, time = 242.049,lr=0.00592967
5/15 19:37:55  step===53000, Epoch 88/1000, accuracy = 0.415,avg_train_cost = 4.596, lastbatch_err = 0.279, time = 247.916,lr=0.00587037
5/15 20:3:52  step===54000, Epoch 94/1000, accuracy = 0.352,avg_train_cost = 5.100, lastbatch_err = 0.299, time = 254.101,lr=0.00581167
5/15 20:29:50  step===55000, Epoch 100/1000, accuracy = 0.382,avg_train_cost = 4.759, lastbatch_err = 0.281, time = 260.204,lr=0.00575355
5/15 20:55:47  step===56000, Epoch 107/1000, accuracy = 0.382,avg_train_cost = 4.558, lastbatch_err = 0.284, time = 8.654,lr=0.00569601
5/15 21:21:45  step===57000, Epoch 113/1000, accuracy = 0.319,avg_train_cost = 6.802, lastbatch_err = 0.341, time = 14.516,lr=0.00563905
5/15 21:47:43  step===58000, Epoch 119/1000, accuracy = 0.379,avg_train_cost = 4.616, lastbatch_err = 0.271, time = 21.065,lr=0.00558266
5/15 22:13:41  step===59000, Epoch 125/1000, accuracy = 0.405,avg_train_cost = 4.460, lastbatch_err = 0.273, time = 26.946,lr=0.00552684
5/15 22:39:40  step===60000, Epoch 131/1000, accuracy = 0.409,avg_train_cost = 4.227, lastbatch_err = 0.255, time = 33.413,lr=0.00547157
5/15 23:5:38  step===61000, Epoch 137/1000, accuracy = 0.365,avg_train_cost = 4.749, lastbatch_err = 0.291, time = 39.369,lr=0.00541685
5/15 23:31:37  step===62000, Epoch 143/1000, accuracy = 0.389,avg_train_cost = 4.511, lastbatch_err = 0.275, time = 45.965,lr=0.00536269
5/15 23:57:35  step===63000, Epoch 149/1000, accuracy = 0.429,avg_train_cost = 4.199, lastbatch_err = 0.251, time = 51.820,lr=0.00530906
5/16 0:23:33  step===64000, Epoch 155/1000, accuracy = 0.405,avg_train_cost = 4.242, lastbatch_err = 0.256, time = 58.371,lr=0.00525597
5/16 0:49:31  step===65000, Epoch 161/1000, accuracy = 0.422,avg_train_cost = 4.319, lastbatch_err = 0.250, time = 64.247,lr=0.00520341
5/16 1:15:24  step===66000, Epoch 167/1000, accuracy = 0.000,avg_train_cost = 24.576, lastbatch_err = 0.942, time = 70.424,lr=0.00515137
5/16 1:41:16  step===67000, Epoch 173/1000, accuracy = 0.000,avg_train_cost = 24.172, lastbatch_err = 0.941, time = 76.319,lr=0.00509986
5/16 2:40:2  step===65000, Epoch 7/1000, accuracy = 0.449,avg_train_cost = 3.835, lastbatch_err = 0.255, time = 12.953,lr=0.00208136
5/16 6:12:10  step===66000, Epoch 5/1000, accuracy = 0.449,avg_train_cost = 3.888, lastbatch_err = 0.235, time = 218.635,lr=0.00206055
5/16 6:38:8  step===67000, Epoch 11/1000, accuracy = 0.452,avg_train_cost = 3.786, lastbatch_err = 0.231, time = 219.757,lr=0.00203994
5/16 7:4:7  step===68000, Epoch 17/1000, accuracy = 0.462,avg_train_cost = 3.746, lastbatch_err = 0.231, time = 226.341,lr=0.00201954
5/16 7:30:6  step===69000, Epoch 23/1000, accuracy = 0.465,avg_train_cost = 3.714, lastbatch_err = 0.229, time = 232.271,lr=0.00199935
5/16 7:56:4  step===70000, Epoch 29/1000, accuracy = 0.475,avg_train_cost = 3.642, lastbatch_err = 0.229, time = 238.751,lr=0.00197936
5/16 8:22:3  step===71000, Epoch 35/1000, accuracy = 0.455,avg_train_cost = 3.589, lastbatch_err = 0.224, time = 244.820,lr=0.00195956
5/16 9:10:54  step===71000, Epoch 2/1000, accuracy = 0.458,avg_train_cost = 3.526, lastbatch_err = 0.217, time = 56.653,lr=0.00195956
5/16 13:23:12  step===71000, Epoch 2/1000, accuracy = 0.429,avg_train_cost = 3.492, lastbatch_err = 0.257, time = 51.185,lr=0.00048989
5/16 13:47:45  step===72000, Epoch 8/1000, accuracy = 0.457,avg_train_cost = 3.416, lastbatch_err = 0.230, time = 56.531,lr=0.00048499
5/16 14:12:18  step===73000, Epoch 14/1000, accuracy = 0.429,avg_train_cost = 3.458, lastbatch_err = 0.244, time = 62.134,lr=0.00048014
5/17 0:34:12  step===74000, Epoch 3/1000, accuracy = 0.429,avg_train_cost = 3.408, lastbatch_err = 0.238, time = 107.876,lr=0.00047534
5/17 0:59:31  step===75000, Epoch 9/1000, accuracy = 0.429,avg_train_cost = 3.404, lastbatch_err = 0.237, time = 110.149,lr=0.00047059
